province,naics_3digit,year,emissions,export_value,carbon_intensity,eite,us_industry,treatment,carbon_price,wti_usd_per_bbl,wcs_usd_per_bbl,differential_usd_per_bbl,log_wti,wcs_discount,Oil and gas extraction,Petroleum and coal products,Chemical products,Primary metals,Nonmetallic mineral products,Manufacturing,Mining,Utilities,"Agriculture, forestry, fishing, and hunting",emissions_intensity,log_intensity,log_us_oil_and_gas_extraction,log_us_petroleum_and_coal_products,log_us_chemical_products,log_us_primary_metals,log_us_nonmetallic_mineral_products,log_us_manufacturing,log_us_mining,log_us_utilities
Manitoba,327,2008,157564.0931,8675.0,18.163007848050373,1,Nonmetallic mineral products,0,0.0,99.67,79.67,20.0,4.601864728979365,20.0,248912,142567,276543,98765,72345,1987654,378945,305678,162895,18.163007848050373,2.899386989857197,12.424854699326902,11.8675673436316,12.53012160322397,11.500498569962101,11.189201621171183,14.502465606785602,12.845146354800312,12.630287539309531
Manitoba,327,2009,136692.9342,8145.0,16.782435136061086,1,Nonmetallic mineral products,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,16.782435136061086,2.82033281184854,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
Manitoba,327,2010,146298.2744,4998.0,29.27136341951353,1,Nonmetallic mineral products,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,29.27136341951353,3.376609680401777,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
Manitoba,327,2011,141695.3883,6800.0,20.83755709987683,1,Nonmetallic mineral products,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,20.83755709987683,3.0367569883191967,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
Manitoba,327,2013,138003.7039,6221.0,22.183524172611552,1,Nonmetallic mineral products,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,22.183524172611552,3.099349858958466,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
Manitoba,327,2014,143616.4172,6801.0,21.116955915142338,1,Nonmetallic mineral products,0,0.0,93.17,68.17,25.0,4.534425781462334,25.0,367890,210987,321098,145678,98765,2289012,498765,345678,367890,21.116955915142338,3.0500763156441693,12.815539259424181,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.11989032192193,12.753262984891322
Manitoba,327,2015,134595.3437,7997.0,16.83072948395264,1,Nonmetallic mineral products,0,0.0,48.66,28.66,20.0,3.8848573373553763,20.0,298765,210987,321098,145678,98765,2289012,456789,356789,398765,16.83072948395264,2.8232063515267565,12.607412590172439,12.259551799185738,12.679501651468984,11.889153985586766,11.500498569962101,14.64363084138492,13.031976856473577,12.784899849616338
Manitoba,327,2016,130618.3214,16152.0,8.086820294199677,1,Nonmetallic mineral products,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,8.086820294199677,2.0902356123012673,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Manitoba,327,2017,127808.185,11059.0,11.556938691422648,1,Nonmetallic mineral products,0,0.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,11.556938691422648,2.447286009092381,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Manitoba,327,2018,118519.307,8162.0,14.520865839926381,1,Nonmetallic mineral products,0,0.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,14.520865839926381,2.675586638467726,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
Manitoba,327,2019,106651.596,8634.0,12.352512854719421,1,Nonmetallic mineral products,0,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,12.352512854719421,2.5138595123945366,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Manitoba,327,2020,104077.708,14424.0,7.215592622905186,1,Nonmetallic mineral products,0,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,7.215592622905186,1.9762443264695213,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
Manitoba,327,2021,109749.2335,8574.0,12.800237169022598,1,Nonmetallic mineral products,0,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,12.800237169022598,2.5494636995838054,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
Manitoba,327,2022,106757.3799,11150.0,9.574652904970883,1,Nonmetallic mineral products,0,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,9.574652904970883,2.2591192842760686,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
Manitoba,327,2023,103878.416,9330.0,11.133806644037104,1,Nonmetallic mineral products,0,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,11.133806644037104,2.4099861233483604,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
Manitoba,331,2019,28174.83314,515165.0,0.05469089153949765,1,Primary metals,0,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.05469089153949765,-2.9060581000650183,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
Manitoba,339,2009,1272.065049,52075.0,0.024427557349506912,0,Manufacturing,0,0.0,61.95,46.95,15.0,4.126327608075152,15.0,189456,112345,234567,76543,65432,1765432,312456,298765,228621,0.024427557349506912,-3.712043384404927,12.151912086570738,11.62932977284033,12.365496540345632,11.245607953403638,11.08876671441481,14.383905977607686,12.652218938245342,12.607412590172439
New Brunswick,212,2010,58138.0,50526.0,1.1506551082383198,1,Mining,0,0.0,79.48,64.48,15.0,4.375505417683616,15.0,223456,134567,256789,87654,72345,1923456,345678,310987,289998,1.1506551082383198,0.1403314395185417,12.316969805645762,11.8098174952568,12.456010014989538,11.38115252536057,11.189201621171183,14.469634125945344,12.753262984891322,12.647506389644613
New Brunswick,212,2011,63580.374,219953.0,0.2890634544639579,1,Mining,0,0.0,94.88,74.88,20.0,4.552612935249416,20.0,267890,156789,278901,98765,76543,2012345,398765,318765,274178,0.2890634544639579,-1.241109049351476,12.498331727475062,11.962656231376378,12.538612159123673,11.500498569962101,11.245607953403638,14.514811266675228,12.896127549928528,12.672209433171071
New Brunswick,212,2012,59709.787,234275.0,0.2548705026133609,1,Mining,0,0.0,94.05,74.05,20.0,4.54382655574704,20.0,298765,178901,289012,109876,81234,2109876,432109,325678,312345,0.2548705026133609,-1.3669996957032855,12.607412590172439,12.094587859196112,12.574223488723884,11.607107736197484,11.305089157723167,14.562139735952844,12.976433150215033,12.693664442160706
New Brunswick,212,2013,24392.82,38391.0,0.6353786043438467,1,Mining,0,0.0,97.98,72.98,25.0,4.584763376210429,25.0,321098,189012,301234,123456,87654,2187654,456789,332109,345678,0.6353786043438467,-0.4535342304491866,12.679501651468984,12.149565784089736,12.615642650343313,11.7236400962654,11.38115252536057,14.598340294735943,13.031976856473577,12.713218507268635
New Brunswick,212,2017,10759.4378,67226.0,0.16004875791866172,1,Mining,0,0.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.16004875791866172,-1.8322767731795604,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
New Brunswick,212,2018,11995.7164,50977.0,0.23531624849961125,1,Mining,0,0.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.23531624849961125,-1.4468249312359776,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
New Brunswick,212,2019,12117.90562,54962.0,0.22047788689966744,1,Mining,0,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.22047788689966744,-1.5119578752935392,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
New Brunswick,212,2020,4084.012283,66474.0,0.06143773931068632,1,Mining,0,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.06143773931068632,-2.7897309858931405,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
New Brunswick,212,2021,6806.206106,80310.0,0.08474917327749036,1,Mining,0,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.08474917327749036,-2.468059287607028,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
New Brunswick,311,2016,21830.4468,1195772.0,0.01825636224964437,0,Manufacturing,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.01825636224964437,-4.003241643287351,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
New Brunswick,311,2017,22648.2583,1551887.0,0.01459401251507707,0,Manufacturing,0,0.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.01459401251507707,-4.2271439360895995,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
New Brunswick,311,2018,23753.4438,1596560.0,0.014877889838142708,0,Manufacturing,0,0.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.014877889838142708,-4.207879071586232,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
New Brunswick,311,2019,23149.1661,1653739.0,0.01399807714517587,0,Manufacturing,0,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.01399807714517587,-4.268835305572963,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
New Brunswick,311,2020,26731.203,1355828.0,0.01971577736997634,0,Manufacturing,0,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.01971577736997634,-3.9263360820481465,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
New Brunswick,311,2021,24567.47004,2043845.0,0.012020221709566029,0,Manufacturing,0,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.012020221709566029,-4.421164904989774,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
New Brunswick,311,2022,36299.5012,1771840.0,0.02048689565648112,0,Manufacturing,0,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.02048689565648112,-3.8879698335056028,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
New Brunswick,311,2023,37317.961,1685558.0,0.02213982609911843,0,Manufacturing,0,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.02213982609911843,-3.8103772063341905,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
New Brunswick,321,2016,28861.98,542322.0,0.05321926825750528,0,Manufacturing,0,0.0,43.29,23.29,20.0,3.7679216614538893,20.0,189012,156789,278901,109876,87654,1987654,312345,338901,456789,0.05321926825750528,-2.9333347629163455,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
New Brunswick,321,2017,28208.48,858161.0,0.03287084824405575,0,Manufacturing,0,0.0,50.88,30.88,20.0,3.9294699190318667,20.0,367890,234567,367890,178901,123456,2410987,498765,367890,498765,0.03287084824405575,-3.415169085613553,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
New Brunswick,321,2018,30010.98,887366.0,0.03382029512057728,0,Manufacturing,0,0.0,65.23,38.58,26.65,4.177919485808005,26.65,234567,178901,298765,123456,98765,2198765,367890,342109,412345,0.03382029512057728,-3.386694209335191,12.365496540345632,12.094587859196112,12.607412590172439,11.7236400962654,11.500498569962101,14.603406397068623,12.815539259424181,12.742884678716692
New Brunswick,321,2019,29035.045,636669.0,0.04560461558510685,0,Manufacturing,0,20.0,56.99,38.59,18.4,4.0428758138469085,18.4,189012,156789,278901,109876,87654,1987654,312345,338901,367890,0.04560461558510685,-3.0877463486124497,12.149565784089736,11.962656231376378,12.538612159123673,11.607107736197484,11.38115252536057,14.502465606785602,12.651863625109904,12.733463308313716
New Brunswick,321,2020,17489.7399,856194.0,0.02042730958168309,0,Manufacturing,0,30.0,39.68,24.3,15.38,3.6808472824166723,15.38,367890,234567,367890,178901,123456,2410987,498765,367890,456789,0.02042730958168309,-3.890882568414109,12.815539259424181,12.365496540345632,12.815539259424181,12.094587859196112,11.7236400962654,14.695546765195225,13.11989032192193,12.815539259424181
New Brunswick,321,2021,19521.3131,1189506.0,0.016411277538729178,0,Manufacturing,0,40.0,68.17,51.52,16.65,4.222004585374694,16.65,432109,278901,432109,210987,145678,2589012,567890,398765,498765,0.016411277538729178,-4.109786525677653,12.976433150215033,12.538612159123673,12.976433150215033,12.259551799185738,11.889153985586766,14.76678689371714,13.249683016976556,12.896127549928528
New Brunswick,321,2022,20405.2106,1168175.0,0.01746759740619559,0,Manufacturing,0,50.0,94.9,76.25,18.65,4.552823705615882,18.65,389012,298765,456789,234567,156789,2678901,521098,412345,521098,0.01746759740619559,-4.04740769112868,12.871365470453831,12.607412590172439,13.031976856473577,12.365496540345632,11.962656231376378,14.80091719375658,13.163693402855015,12.929615656566547
New Brunswick,321,2023,17782.7317,701897.0,0.02533524391751876,0,Manufacturing,0,65.0,77.58,58.93,18.65,4.351309662011821,18.65,401234,312345,478901,256789,167890,2789012,534567,423456,534567,0.02533524391751876,-3.6755588124109018,12.902300077241911,12.651863625109904,13.079249174447126,12.456010014989538,12.031064282030444,14.841197969217795,13.189212352386619,12.956204891572776
New Brunswick,322,2007,344387.91727,909646.0,0.37859553856073835,0,Manufacturing,0,0.0,72.34,57.34,15.0,4.281377226523952,15.0,262418,168942,298764,112345,78456,2103489,398712,312456,164214,0.37859553856073835,-0.9712868243208838,12.477693931260342,12.037310739733964,12.607409243054558,11.62932977284033,11.270293237072156,14.559107952619433,12.895994630734425,12.652218938245342
